City_ID,City,Country,Max Temp,Description,Lat,Lng,Humidity,Cloudiness,Wind Speed
695,Siilinjarvi,FI,41.02,clear sky,63.0833,27.6667,65,0,9.22
696,Minna,NG,75.63,overcast clouds,9.6139,6.5569,78,100,4.61
697,Varnamo,SE,45.27,broken clouds,57.186,14.04,63,55,8.79
698,Kerouane,GN,72.55,light rain,9.2667,-9.0167,88,100,3.36
699,Khandbari,NP,68.9,broken clouds,27.3747,87.2039,75,71,2.39
700,Lodja,CD,70.41,overcast clouds,-3.4833,23.4333,91,86,1.92
701,Vandavasi,IN,85.05,heavy intensity rain,12.5,79.6167,64,100,3.31
702,Ilhabela,BR,68.86,clear sky,-23.7781,-45.3581,80,4,7.05
703,Ottappalam,IN,78.01,moderate rain,10.7667,76.3833,90,100,5.53
704,Bugulma,RU,48.43,overcast clouds,54.55,52.8,66,100,7.02
705,Brae,GB,48.97,light rain,60.3964,-1.353,94,96,18.63
706,Ulmeni,RO,48.36,scattered clouds,47.4667,23.3,90,29,3.62
707,Gabane,BW,45.43,clear sky,-24.6667,25.7822,93,0,4.61
708,Shelburne,CA,64.85,scattered clouds,44.0787,-80.2041,70,44,10.94
709,Dahegam,IN,87.57,overcast clouds,23.1667,72.8167,54,90,7.2
710,Tukrah,LY,60.24,clear sky,32.5341,20.5791,86,0,2.89
711,The Valley,AI,82.26,few clouds,18.217,-63.0578,78,20,10.36
712,Grand Gaube,MU,73.8,few clouds,-20.0064,57.6608,89,20,1.99
713,Tutoia,BR,75.7,overcast clouds,-2.7619,-42.2744,95,100,7.25
714,Madimba,TZ,73.49,clear sky,-10.4,40.3333,89,3,10.16
715,Oksovskiy,RU,31.12,few clouds,62.6062,39.8984,83,11,2.26
716,Druzhnaya Gorka,RU,33.87,few clouds,59.2761,30.1425,73,16,4.72
717,Sikonge,TZ,66.54,scattered clouds,-5.6333,32.7667,69,37,3.42
718,Mbekenyera,TZ,67.86,few clouds,-10.0,38.9833,92,18,3.04
719,Satipo,PE,75.22,broken clouds,-11.2522,-74.6386,79,66,1.63
720,Am Timan,TD,89.1,overcast clouds,11.0297,20.2827,31,100,2.46
721,Parrita,CR,80.42,overcast clouds,9.5201,-84.3225,85,86,2.66
722,Pauini,BR,73.81,overcast clouds,-7.7136,-66.9764,97,86,2.91
723,Gambela,ET,73.69,overcast clouds,8.25,34.5833,86,100,3.71
724,Valdemarpils,LV,36.9,few clouds,57.3707,22.5919,66,16,6.17
725,Santiago De Chuco,PE,54.93,light rain,-8.15,-78.1833,79,91,2.73
726,Aksarka,RU,28.94,overcast clouds,66.5606,67.7975,91,100,13.13
727,Salym,RU,46.38,few clouds,60.0625,71.4789,75,11,5.3
728,Skegness,GB,63.57,overcast clouds,53.1436,0.3363,78,100,18.43
729,Winnetka,US,81.12,scattered clouds,42.1081,-87.7359,72,42,16.6
730,Dhar,IN,85.17,overcast clouds,22.6,75.3,20,93,12.97
731,Bindura,ZW,60.93,scattered clouds,-17.3019,31.3306,68,28,2.82
732,Monrovia,LR,79.36,broken clouds,6.3005,-10.7969,81,63,4.59
733,Doha,QA,80.49,clear sky,25.2867,51.5333,38,0,11.5
734,Garwa,IN,81.01,clear sky,24.1833,83.8167,62,6,3.11
735,Alpena,US,66.45,broken clouds,45.0617,-83.4327,59,74,19.39
736,Chimoio,MZ,60.15,clear sky,-19.1164,33.4833,96,0,0.76
737,Usevya,TZ,64.31,few clouds,-7.1,31.2333,83,19,2.66
738,Gumdag,TM,60.19,clear sky,39.2061,54.5906,46,10,7.43
739,Kedougou,SN,82.98,clear sky,12.5579,-12.1743,78,0,4.61
740,San-Pedro,CI,79.54,broken clouds,4.7485,-6.6363,83,71,5.39
741,Marsa Matruh,EG,64.6,scattered clouds,31.3525,27.2453,88,40,5.75
742,Waltershausen,DE,51.66,clear sky,50.9,10.5667,100,3,2.66
743,Nizhniy Baskunchak,RU,48.11,overcast clouds,48.2198,46.8311,82,100,18.77
744,Antalaha,MG,74.34,broken clouds,-14.9003,50.2788,86,51,3.27
745,Trelew,AR,55.83,broken clouds,-43.249,-65.3051,38,66,3.8
746,Mount Darwin,ZW,62.33,clear sky,-16.7725,31.5838,70,5,3.18
747,Port-De-Bouc,FR,61.59,clear sky,43.4,4.9833,83,0,0.0
748,Grodkow,PL,52.14,scattered clouds,50.6984,17.3845,84,42,4.94
749,Dibulla,CO,80.1,broken clouds,11.2725,-73.3091,92,83,1.77
750,Storsteinnes,NO,38.05,overcast clouds,69.2408,19.2344,100,100,2.62
751,Rio Gallegos,AR,42.85,clear sky,-51.6226,-69.2181,81,0,11.5
752,Aripuana,BR,73.44,broken clouds,-9.1667,-60.6333,95,64,0.83
753,Micula,RO,48.88,clear sky,47.9,22.95,86,8,3.44
754,Sebina,BW,57.15,clear sky,-20.8667,27.25,23,0,5.37
755,Haverfordwest,GB,59.56,overcast clouds,51.8017,-4.9691,95,100,5.99
756,Salinas,US,61.99,clear sky,36.6777,-121.6555,49,8,12.44
757,Calvinia,ZA,55.72,broken clouds,-31.4707,19.776,36,79,4.41
758,Rudbar,AF,77.38,clear sky,30.15,62.6,40,0,10.42
759,Ponazyrevo,RU,37.27,overcast clouds,58.3578,46.3142,97,100,11.1
760,Alexandria,EG,66.16,clear sky,31.2156,29.9553,82,0,6.91
761,Labytnangi,RU,29.16,overcast clouds,66.6572,66.4183,93,100,8.88
762,Syracuse,IT,56.32,light rain,37.0881,15.2792,84,14,15.37
763,Moose Factory,CA,73.4,broken clouds,51.2585,-80.6094,24,75,14.97
764,Figeac,FR,57.09,clear sky,44.75,1.9167,80,9,2.93
765,Litomysl,CZ,54.46,few clouds,49.8681,16.313,84,21,2.77
766,Sandwick,GB,48.02,light rain,60.0,-1.25,93,100,13.8
767,Teguise,ES,70.02,clear sky,29.0605,-13.564,43,0,11.5
768,Hualmay,PE,65.14,scattered clouds,-11.0964,-77.6139,88,26,8.21
769,Mokolo,CM,84.18,overcast clouds,10.7398,13.8019,46,94,3.74
770,Washington,US,57.9,overcast clouds,47.5001,-120.5015,31,100,11.1
771,Santa Fe,AR,64.02,overcast clouds,-31.6333,-60.7,81,100,1.01
772,Khomutovka,RU,36.3,scattered clouds,51.9207,34.5619,71,35,8.21
773,Rosetta,EG,65.08,clear sky,31.4044,30.4164,78,0,6.58
774,Bosaso,SO,81.01,scattered clouds,11.2842,49.1816,66,47,1.7
775,Kuntaur,GM,87.44,overcast clouds,13.6667,-14.8833,34,91,10.11
776,Nyagan,RU,46.92,few clouds,62.1406,65.3936,65,18,5.73
777,Pestravka,RU,49.21,light rain,52.405,49.9583,81,100,17.25
778,Jalu,LY,66.9,clear sky,29.0331,21.5482,47,1,10.98
779,Rassvet,RU,50.2,broken clouds,46.8333,40.75,68,74,6.71
780,Kitob,UZ,63.3,overcast clouds,39.0843,66.8332,91,100,3.8
781,Meulaboh,ID,77.74,overcast clouds,4.1363,96.1285,89,98,4.16
782,Puerto Gaitan,CO,78.35,scattered clouds,4.3133,-72.0816,83,48,4.21
783,Thunder Bay,CA,53.58,overcast clouds,48.4001,-89.3168,64,100,10.36
784,Diban,SY,69.15,few clouds,35.0365,40.5167,32,18,5.28
785,Sembe,CG,72.03,overcast clouds,1.6481,14.5806,94,94,2.28
786,Colonia Leopoldina,BR,71.15,broken clouds,-8.9089,-35.725,90,83,3.87
787,Igrim,RU,45.09,few clouds,63.1906,64.4162,77,16,5.61
788,Rorvik,NO,43.99,light rain,64.8621,11.2373,80,100,8.84
789,Sao Gabriel Da Cachoeira,BR,72.63,overcast clouds,-0.1303,-67.0892,97,100,2.01
790,Foltesti,RO,58.41,overcast clouds,45.75,28.05,78,92,9.17
791,Perleberg,DE,48.54,few clouds,53.0667,11.8667,78,15,7.43
792,Sao Raimundo Nonato,BR,75.45,broken clouds,-9.0153,-42.6994,38,57,4.59
793,Puksoozero,RU,30.6,clear sky,62.5903,40.6066,76,4,2.19
794,Gaziantep,TR,59.56,few clouds,37.0594,37.3825,47,20,4.61
795,Ubrique,ES,64.87,broken clouds,36.6778,-5.446,51,62,5.39
796,Kargat,RU,44.38,clear sky,55.1956,80.2811,55,2,4.45
797,Nyanza,RW,57.61,overcast clouds,-2.3519,29.7509,94,99,3.06
798,Marco,US,84.0,clear sky,25.9726,-81.729,68,1,8.01
799,Mizdah,LY,61.43,broken clouds,31.4451,12.9801,58,64,3.71
800,Waw,SS,77.67,overcast clouds,7.7029,27.9953,69,100,5.75
801,Punta Alta,AR,57.22,clear sky,-38.8759,-62.0736,63,2,11.72
802,Ozerna,UA,46.94,broken clouds,49.6289,25.329,59,84,7.31
803,Corrente,BR,72.77,overcast clouds,-3.7367,-43.3394,98,100,2.77
804,Pychas,RU,49.3,overcast clouds,56.5033,52.4409,65,100,5.39
805,Kochubey,RU,54.09,broken clouds,44.3861,46.5825,66,84,18.16
806,Campos Altos,BR,63.93,broken clouds,-19.6961,-46.1714,76,64,2.39
807,Great Yarmouth,GB,62.85,overcast clouds,52.6083,1.7305,73,100,14.41
808,Ndele,CF,76.6,broken clouds,8.4109,20.6473,67,82,5.32
809,Kaabong,UG,66.2,overcast clouds,3.4836,34.1492,71,99,7.18
810,Klyavlino,RU,46.9,light rain,54.2649,52.0267,90,100,9.89
811,Bakchar,RU,40.89,clear sky,57.0186,82.0711,52,10,3.56
812,Darnah,LY,60.75,clear sky,32.767,22.6367,85,0,11.61
813,Sao Mateus,BR,68.94,few clouds,-18.7161,-39.8589,76,13,6.55
814,Belyy Yar,RU,30.09,clear sky,53.6039,91.3903,51,0,2.24
815,Uchaly,RU,45.61,overcast clouds,54.2996,59.4521,46,100,12.86
816,Portel,BR,74.61,moderate rain,-1.9356,-50.8211,95,66,2.17
817,Tramore,IE,51.19,overcast clouds,52.1624,-7.1524,79,100,8.01
818,Albany,US,51.15,clear sky,42.6001,-73.9662,51,2,4.79
819,Trincomalee,LK,83.05,overcast clouds,8.5711,81.2335,77,100,18.34
820,Nisia Floresta,BR,75.72,scattered clouds,-6.0911,-35.2086,86,50,9.6
821,Mojo,ET,66.15,broken clouds,8.6,39.1167,47,74,3.0
822,Goundam,ML,82.24,scattered clouds,16.4145,-3.6708,6,38,9.1
823,Bonaberi,CM,78.26,moderate rain,4.0779,9.6759,92,98,1.81
824,Pitimbu,BR,77.72,broken clouds,-7.4706,-34.8086,79,65,11.59
825,Lock Haven,US,55.85,clear sky,41.137,-77.4469,71,0,2.91
826,Torres,BR,62.83,clear sky,-29.3353,-49.7269,89,0,4.94
827,Beloha,MG,65.59,few clouds,-25.1667,45.05,95,21,6.33
828,Findlay,US,73.35,clear sky,41.0442,-83.6499,33,0,11.5
829,Lobito,AO,76.39,clear sky,-12.3481,13.5456,82,5,1.48
830,Mascote,BR,68.34,scattered clouds,-15.5631,-39.3025,97,32,3.22
831,Manavalakurichi,IN,81.07,moderate rain,8.1333,77.3,82,100,18.95
832,Horodnytsya,UA,40.69,scattered clouds,50.807,27.3168,70,33,4.07
833,Bhadrapur,NP,76.19,broken clouds,26.544,88.0944,76,68,4.79
834,Azua,DO,75.88,clear sky,18.4532,-70.7349,90,10,2.89
835,Bouca,CF,72.27,broken clouds,6.5105,18.2733,82,69,3.53
836,Rawson,AR,56.21,broken clouds,-43.3002,-65.1023,50,65,0.81
837,Magam,IN,58.23,clear sky,34.0833,74.5833,63,0,1.86
838,Natalio,PY,61.09,scattered clouds,-26.7167,-55.0833,87,36,2.57
839,Baghdad,IQ,73.54,clear sky,33.3406,44.4009,24,2,8.95
840,Chastyye,RU,50.49,overcast clouds,57.2888,54.9728,53,100,8.01
841,High Rock,BS,75.16,broken clouds,26.6208,-78.2833,66,70,17.11
842,Razam,IN,82.13,overcast clouds,18.4667,83.6667,63,91,10.33
843,Barabinsk,RU,46.83,clear sky,55.3571,78.357,59,9,5.1
844,El Cope,PA,72.37,scattered clouds,8.6167,-80.6,83,50,4.03
845,Cullman,US,76.1,clear sky,34.1748,-86.8436,60,0,4.61
846,Yenagoa,NG,76.78,overcast clouds,4.9247,6.2642,93,95,3.24
847,Henties Bay,NA,62.78,clear sky,-22.116,14.2845,62,0,3.98
848,Guaratinga,BR,66.61,few clouds,-16.5667,-39.5667,95,12,4.45
849,Aswan,EG,87.1,clear sky,24.0934,32.907,15,0,9.22
850,Sovetsk,RU,39.54,scattered clouds,55.0839,21.8785,73,48,6.67
851,Mopipi,BW,57.25,clear sky,-21.1833,24.8833,16,0,7.25
852,Malters,CH,54.5,clear sky,47.0363,8.1819,89,0,3.44
853,Karakol,KG,56.1,clear sky,42.4907,78.3936,44,6,4.56
854,Buinsk,RU,46.6,overcast clouds,54.95,48.2833,79,100,7.96
855,Lady Frere,ZA,50.58,clear sky,-31.7031,27.2329,60,3,5.77
856,Mahanoro,MG,73.0,scattered clouds,-19.9,48.8,94,27,7.52
857,Tabuk,PH,81.21,clear sky,17.4189,121.4443,70,5,5.57
858,Kapoeta,SS,78.64,overcast clouds,4.7717,33.5903,54,100,3.91
859,Surt,LY,64.47,scattered clouds,31.2089,16.5887,77,46,9.8
860,Plettenberg Bay,ZA,56.86,broken clouds,-34.0527,23.3716,77,61,3.58
861,Tabou,CI,80.11,scattered clouds,4.423,-7.3528,79,42,6.49
862,Neubrandenburg,DE,49.01,clear sky,53.5667,13.2667,77,7,10.89
863,Turayf,SA,66.78,clear sky,31.6725,38.6637,32,8,7.83
864,Loubomo,CG,74.1,overcast clouds,-4.1997,12.6739,96,100,2.86
865,Kingsland,US,66.13,clear sky,30.8,-81.6898,76,1,5.97
866,Dunmore Town,BS,76.03,scattered clouds,25.5,-76.65,73,27,15.03
867,Vodnyy,RU,30.4,light snow,63.5046,53.4095,96,100,7.87
868,Proletariy,RU,33.94,clear sky,58.4342,31.7046,76,6,3.67
869,Loanda,AO,75.18,light rain,-8.8368,13.2343,89,9,6.38
870,Ahtopol,BG,47.16,clear sky,42.1,27.95,88,1,5.77
871,Changanacheri,IN,76.71,moderate rain,9.4667,76.55,92,100,6.35
872,San Juan Nepomuceno,CO,79.81,overcast clouds,9.9516,-75.082,86,100,6.04
873,Maragogi,BR,76.6,overcast clouds,-9.0122,-35.2225,78,98,6.51
874,Riberalta,BO,75.34,overcast clouds,-10.9833,-66.1,91,87,0.78
875,Pizarro,CO,80.4,light rain,4.9533,-77.366,84,96,5.88
876,Fandriana,MG,54.48,clear sky,-20.2333,47.3833,96,0,3.51
877,Miandrivazo,MG,68.5,clear sky,-19.5167,45.4667,89,2,0.58
878,Cansancao,BR,69.42,broken clouds,-10.6672,-39.4992,91,84,7.65
879,Tigzirt,DZ,59.29,clear sky,36.8886,4.1198,70,0,4.99
880,Clacton-On-Sea,GB,61.12,light rain,51.7897,1.156,74,100,5.99
881,Agra,IN,87.89,clear sky,27.1833,78.0167,33,3,7.31
882,Honningsvag,NO,33.55,overcast clouds,70.9821,25.9704,86,100,2.3
883,Kirn,DE,56.68,scattered clouds,49.7833,7.45,81,47,1.88
884,Harindanga,IN,81.77,overcast clouds,22.0383,88.3214,78,100,8.01
885,Ashland,US,56.93,clear sky,40.8167,-82.2665,75,5,9.84
886,Dovolnoye,RU,44.78,clear sky,54.4958,79.6671,46,2,5.68
887,Vangaindrano,MG,68.99,clear sky,-23.35,47.6,93,8,5.5
888,Samfya,ZM,64.76,broken clouds,-11.3649,29.5565,69,82,5.57
889,Nsanje,MW,66.0,clear sky,-16.92,35.262,95,2,2.57
890,Bela,IN,88.34,scattered clouds,25.9333,81.9833,39,30,10.27
891,Pinheiral,BR,59.02,few clouds,-22.5128,-44.0006,97,22,1.97
892,Murgab,TM,62.69,broken clouds,37.4966,61.9714,68,84,4.25
893,Porto Belo,BR,69.89,broken clouds,-27.1578,-48.5531,77,82,4.81
894,Platanos,GR,62.08,scattered clouds,37.6667,21.6167,72,49,4.72
895,Vidalia,US,69.91,clear sky,32.2177,-82.4135,52,0,3.44
896,Berdychiv,UA,40.71,few clouds,49.8993,28.6024,72,12,6.08
897,Timmins,CA,64.13,overcast clouds,48.4669,-81.3331,34,89,13.4
898,Lagos,NG,77.32,light rain,6.5833,3.75,95,98,2.75
899,Abonnema,NG,78.55,broken clouds,4.7084,6.7931,88,67,4.45
900,Suluq,LY,61.07,clear sky,31.6682,20.2521,82,0,6.42
901,El Seibo,DO,74.82,clear sky,18.7641,-69.0375,86,6,6.13
902,Hollins,US,66.58,clear sky,37.3413,-79.9431,41,0,5.75
903,Gorakhpur,IN,87.67,clear sky,29.45,75.6833,31,2,9.42
904,Aromashevo,RU,49.78,broken clouds,56.8602,68.6375,54,61,7.63
905,Barcarena,BR,75.56,moderate rain,-1.5058,-48.6258,92,81,4.76
906,Pimentel,PE,65.21,scattered clouds,-6.8367,-79.9342,86,26,10.89
907,Severomorsk,RU,37.8,overcast clouds,69.0689,33.4162,97,95,15.97
908,Dalvik,IS,37.06,overcast clouds,65.9702,-18.5286,99,100,11.41
909,Bay Roberts,CA,39.06,few clouds,47.5999,-53.2648,62,21,3.0
910,Chimbote,PE,63.91,few clouds,-9.0853,-78.5783,90,17,6.96
911,Kaoma,ZM,68.05,overcast clouds,-14.7833,24.8,49,85,6.24
912,Inyonga,TZ,63.77,clear sky,-6.7167,32.0667,79,7,3.94
913,Quchan,IR,51.49,broken clouds,37.106,58.5095,84,54,8.16
914,Taltal,CL,62.91,clear sky,-25.4,-70.4833,73,9,1.77
915,Bulawayo,ZW,56.82,clear sky,-20.15,28.5833,68,0,5.19
916,Hauterive,FR,56.16,clear sky,46.0901,3.4459,89,9,3.22
917,Camargo,MX,93.78,scattered clouds,27.6667,-105.1667,8,29,11.88
918,Bahia Blanca,AR,58.69,clear sky,-38.7196,-62.2724,62,3,7.96
919,Paramirim,BR,69.98,scattered clouds,-13.4425,-42.2389,66,29,4.83
920,Tostedt,DE,56.59,broken clouds,53.2833,9.7167,67,69,7.72
921,Huambo,AO,57.99,scattered clouds,-12.7761,15.7392,63,50,2.35
922,Beaupre,CA,54.9,scattered clouds,47.0443,-70.8953,77,28,9.64
923,Hericourt,FR,56.46,clear sky,47.5731,6.7614,91,0,2.68
924,Kasungu,MW,60.46,broken clouds,-13.0333,33.4833,75,66,3.44
925,Nador,MA,64.65,clear sky,35.174,-2.9287,77,0,1.14
926,Santarem,BR,74.21,broken clouds,-2.4431,-54.7083,96,80,1.41
927,El Penon,CO,80.22,overcast clouds,8.9892,-73.9486,88,92,2.51
928,Batsfjord,NO,35.38,light intensity drizzle,70.6345,29.7185,93,100,6.91
929,Saint-Cyr-Sur-Loire,FR,61.05,clear sky,47.4,0.6667,80,0,4.61
930,Tabas,IR,69.64,clear sky,33.5959,56.9244,26,0,3.65
931,Paramonga,PE,65.53,scattered clouds,-10.6667,-77.8333,87,27,7.4
932,Terrace Bay,CA,48.52,overcast clouds,48.7834,-87.1,68,85,26.06
933,Brejo Da Madre De Deus,BR,63.97,overcast clouds,-8.1458,-36.3711,94,99,5.61
934,Port-Cartier,CA,42.75,clear sky,50.0334,-66.8654,83,0,1.41
935,Bhadrachalam,IN,86.99,overcast clouds,17.6667,80.8833,52,100,2.62
936,Akropong,GH,74.17,overcast clouds,5.9746,-0.0854,89,100,5.7
937,Greifswald,DE,49.06,few clouds,54.1,13.3833,73,11,11.12
938,Jibuti,DJ,80.44,few clouds,11.5,42.5,58,23,6.67
939,Bandundu,CD,74.35,overcast clouds,-3.3167,17.3667,92,95,1.34
940,Aviles,ES,66.18,clear sky,43.5547,-5.9248,87,0,10.36
941,Opuwo,NA,62.65,clear sky,-18.0607,13.84,38,0,4.43
942,Beberibe,BR,79.92,overcast clouds,-4.1797,-38.1306,79,97,6.87
943,Innsbruck,AT,55.13,scattered clouds,47.2627,11.3945,88,41,1.14
944,Rovaniemi,FI,38.61,light rain,66.5,25.7167,81,0,14.97
945,Brigantine,US,57.4,overcast clouds,39.4101,-74.3646,47,100,9.22
946,Emirdag,TR,47.71,scattered clouds,39.0197,31.15,58,27,3.04
947,Lowestoft,GB,62.85,overcast clouds,52.4752,1.7516,73,100,14.05
948,Mancio Lima,BR,76.55,broken clouds,-7.6142,-72.8958,86,67,2.42
949,Pryozerne,UA,54.19,broken clouds,45.2698,36.3303,90,81,11.05
950,Narasannapeta,IN,81.63,broken clouds,18.4167,84.05,73,71,15.03
951,Sinazongwe,ZM,71.1,clear sky,-17.2614,27.4618,61,5,10.4
952,Arbroath,GB,53.58,overcast clouds,56.5632,-2.5874,85,100,18.66
953,Koungou,YT,80.31,broken clouds,-12.7336,45.2042,83,75,16.11
954,Bajil,YE,85.68,clear sky,15.0584,43.2851,63,3,4.65
955,Zaysan,KZ,50.23,scattered clouds,47.4667,84.8667,31,29,3.36
956,Damghan,IR,57.67,clear sky,36.1683,54.348,58,9,1.88
957,Yining,CN,63.68,light rain,29.0361,114.5636,98,100,2.39
958,Venadillo,CO,77.11,light rain,4.7193,-74.9292,87,84,3.89
959,Tikamgarh,IN,85.33,clear sky,24.745,78.8333,33,0,5.32
960,Wum,CM,67.68,overcast clouds,6.3833,10.0667,89,93,3.33
961,Datia,IN,87.71,clear sky,25.6667,78.4667,32,0,5.86
962,Calais,FR,57.09,light rain,50.9167,1.8333,80,100,11.43
963,Sarana,RU,50.52,overcast clouds,56.4773,57.7259,46,99,10.25
964,Pombia,IT,63.21,clear sky,45.653,8.6336,80,0,4.61
965,Tefe,BR,74.97,broken clouds,-3.3542,-64.7114,97,77,2.35
966,Jacareacanga,BR,73.51,broken clouds,-6.2222,-57.7528,98,78,1.23
967,Lofthus,NO,48.97,light rain,59.9468,10.8018,45,100,11.45
968,Pushkar,IN,79.68,clear sky,26.5,74.55,21,10,1.99
969,Rio Brilhante,BR,69.93,clear sky,-21.8019,-54.5464,68,4,6.51
970,Raga,SS,78.96,overcast clouds,8.4596,25.678,50,89,5.66
971,Cariamanga,EC,55.45,light rain,-4.3333,-79.55,93,85,2.64
972,Iranshahr,IR,77.59,clear sky,27.2025,60.6848,17,0,0.69
973,Turukhansk,RU,33.49,overcast clouds,65.8167,87.9833,85,97,14.25
974,Rio Grande,BR,53.94,broken clouds,-32.035,-52.0986,85,52,8.7
975,Argayash,RU,51.49,overcast clouds,55.4888,60.8767,45,100,11.9
976,Gbadolite,CD,70.84,light rain,4.2833,21.0167,93,99,4.16
977,Eyemouth,GB,54.23,moderate rain,55.8713,-2.0901,90,100,17.18
978,Haines City,US,79.99,clear sky,28.1142,-81.6179,68,0,13.8
979,Halifax,CA,46.47,overcast clouds,44.6453,-63.5724,39,100,11.01
980,Camacari,BR,72.18,scattered clouds,-12.6975,-38.3242,93,26,5.68
981,Aksu,CN,71.85,clear sky,41.1231,80.2644,25,2,3.71
982,Samana,DO,78.94,clear sky,19.2056,-69.3369,74,2,7.29
983,Beira,MZ,68.79,clear sky,-19.8436,34.8389,83,0,3.02
984,Novosil,RU,34.86,scattered clouds,52.9739,37.0405,77,32,8.37
985,Yacopi,CO,64.35,light rain,5.4595,-74.3382,98,90,1.88
986,Kumba,CM,73.53,light rain,4.6363,9.4469,97,89,1.72
987,Tel Aviv-Yafo,IL,66.38,scattered clouds,32.0805,34.7805,80,40,3.44
988,Poopo,BO,44.1,clear sky,-18.3667,-66.9667,27,5,3.29
989,Barinas,VE,78.06,broken clouds,8.6226,-70.2075,78,84,1.7
990,Bukoba,TZ,65.03,broken clouds,-1.3317,31.8122,82,68,4.25
991,Abu Dhabi,AE,81.97,clear sky,24.4667,54.3667,54,0,23.42
992,Ilam,NP,66.78,overcast clouds,26.9167,87.9167,85,99,2.24
993,Eufaula,US,75.33,clear sky,31.8913,-85.1455,63,0,5.23
994,Santa Vitoria Do Palmar,BR,60.93,overcast clouds,-33.5189,-53.3681,95,91,4.34
995,Sensuntepeque,SV,73.67,overcast clouds,13.8667,-88.6333,82,99,3.51
996,Tres Arroyos,AR,51.71,scattered clouds,-38.3739,-60.2798,68,28,9.33
997,Anina,RO,45.55,light rain,45.0794,21.8569,84,45,3.8
998,Nowe Miasto Lubawskie,PL,45.03,scattered clouds,53.4208,19.5952,65,30,7.67
999,Tromso,NO,37.42,light rain,69.6496,18.957,93,75,9.22
1000,Hainburg,DE,61.23,broken clouds,50.0716,8.9524,58,62,2.86
1001,Orzhytsya,UA,40.41,clear sky,49.7918,32.7012,66,7,7.56
1002,Nizhnyaya Maktama,RU,50.88,overcast clouds,54.8636,52.4281,64,100,3.94
1003,Barmer,IN,77.81,clear sky,25.75,71.3833,59,0,9.89
1004,Port Victoria,KE,68.25,light rain,0.0939,33.9756,84,82,7.67
1005,Kouango,CF,73.98,broken clouds,4.9934,19.9619,86,69,1.5
1006,Poddorye,RU,32.59,scattered clouds,57.4695,31.1156,75,49,4.36
1007,Wana,PK,74.97,broken clouds,32.2989,69.5725,20,70,4.85
1008,Ghugus,IN,86.36,overcast clouds,19.9333,79.1333,28,98,5.53
1009,Gazanjyk,TM,59.22,clear sky,39.2446,55.5154,51,4,3.98
1010,Amboasary,MG,68.63,scattered clouds,-25.0333,46.3833,89,32,6.98
1011,Tamandare,BR,76.84,overcast clouds,-8.7597,-35.1047,76,100,6.64
1012,Ubatuba,BR,68.83,scattered clouds,-23.4339,-45.0711,84,36,4.03
1013,Lixourion,GR,62.31,light rain,38.2019,20.4314,79,90,4.43
1014,Malkapur,IN,87.48,overcast clouds,20.8833,76.2,36,98,10.76
1015,Loukhi,RU,37.29,broken clouds,66.0764,33.0381,82,82,10.47
1016,Montepuez,MZ,63.07,few clouds,-13.1256,38.9997,97,11,3.24
1017,Ajaccio,FR,55.45,clear sky,42.0,8.9167,88,0,6.91
1018,Artyom,AZ,57.34,overcast clouds,40.4723,50.333,75,99,9.1
1019,Sandur,IN,77.18,overcast clouds,15.1,76.55,77,100,14.83
1020,Abu Kamal,SY,70.45,few clouds,34.4506,40.9171,29,23,6.17
1021,Zaraza,VE,82.0,overcast clouds,9.3503,-65.3245,64,89,6.71
1022,Le Port,RE,70.25,clear sky,-20.9373,55.2919,66,7,4.18
1023,Warrington,GB,58.86,scattered clouds,53.3925,-2.5802,77,40,14.97
1024,Faridpur,BD,77.2,overcast clouds,23.6,89.8333,89,96,9.57
1025,Porto Novo,BJ,79.59,light rain,6.4965,2.6036,88,85,4.59
1026,Puerto Carreno,CO,79.47,overcast clouds,6.189,-67.4859,75,85,2.89
1027,Ilo,PE,64.87,few clouds,-17.6394,-71.3375,80,20,6.78
1028,Kombissiri,BF,87.12,scattered clouds,12.0656,-1.3375,45,35,3.65
1029,Wisla,PL,53.47,broken clouds,49.6563,18.8591,87,78,2.26
1030,Chancay,PE,65.25,few clouds,-11.5714,-77.2672,88,23,6.78
1031,Sukhobezvodnoye,RU,33.93,snow,57.0491,44.8891,98,100,10.63
1032,Aurangabad,IN,83.88,broken clouds,19.8833,75.3333,38,77,16.58
1033,Matongo,TZ,64.58,overcast clouds,-2.3833,34.0833,91,92,2.55
1034,Riohacha,CO,81.91,scattered clouds,11.5444,-72.9072,83,49,8.03
1035,Abalak,RU,48.54,scattered clouds,58.1286,68.5944,59,30,5.03
1036,Saint Stephen,GB,57.47,overcast clouds,50.3333,-4.9,88,100,13.8
1037,Sainte-Anne-Des-Monts,CA,44.71,clear sky,49.124,-66.4924,80,1,6.85
1038,Charagua,BO,61.29,overcast clouds,-19.8,-63.2167,95,100,5.82
1039,Bethanien,NA,57.15,scattered clouds,-26.502,17.1583,25,28,4.21
1040,Saint-Jerome,CA,61.59,broken clouds,45.7804,-74.0036,63,52,6.62
1041,Nyeri,KE,59.23,overcast clouds,-0.4201,36.9476,97,94,3.33
1042,Kangaatsiaq,GL,24.82,overcast clouds,68.3065,-53.4641,85,85,20.02
1043,Peniche,PT,60.3,broken clouds,39.3558,-9.3811,91,83,13.15
1044,Nikki,BJ,73.83,moderate rain,9.9401,3.2108,88,100,8.16
